Date,Service,Departure station,Arrival station,Average journey time,Number of scheduled trains,Number of cancelled trains,Cancellation comments,Number of trains delayed at departure,Average delay of late trains at departure,Average delay of all trains at departure,Departure delay comments,Number of trains delayed at arrival,Average delay of late trains at arrival,Average delay of all trains at arrival,Arrival delay comments,Number of trains delayed > 15min,Average delay of trains > 15min (if competing with flights),Number of trains delayed > 30min,Number of trains delayed > 60min,Pct delay due to external causes,Pct delay due to infrastructure,Pct delay due to traffic management,Pct delay due to rolling stock,Pct delay due to station management and equipment reuse,"Pct delay due to passenger handling (crowding, disabled persons, connections)",Month
2020-02,National,GRENOBLE,PARIS LYON,180.0,203,0,,33,6.533333333333333,1.05,,0,35.45,58.46666666666667,,13,51.3,9,4,,,,,,,February
2020-02,National,PARIS LYON,NICE VILLE,360.0,163,0,,77,6.333333333333333,30.616666666666667,,22,36.11666666666667,0.0,,22,36.11666666666667,11,2,,,,,,,February
2020-02,National,PARIS LYON,NIMES,180.0,178,0,,76,6.166666666666667,2.3666666666666667,,16,29.533333333333335,4.7,,12,35.31666666666667,6,0,,,,,,,February
2020-02,National,LYON PART DIEU,MONTPELLIER,112.0,191,2,,153,9.05,7.283333333333333,,41,31.8,7.35,,30,39.05,9,4,7.5,27.5,32.5,12.5,17.5,2.5,February
2020-02,International,GENEVE,PARIS LYON,186.0,235,3,,230,2.8166666666666664,2.783333333333333,,10,0.0,2.2666666666666666,,9,40.53333333333333,5,2,,,,,,,February
2020-02,International,PARIS LYON,ZURICH,0.0,171,4,,81,7.083333333333333,3.25,,27,49.6,9.933333333333334,,24,54.333333333333336,16,8,23.08,30.77,11.54,19.23,11.54,3.85,February
2020-03,National,PARIS MONTPARNASSE,ANGERS SAINT LAUD,99.0,294,0,,223,2.75,2.216666666666667,,65,27.333333333333332,6.5,,43,35.416666666666664,0,0,67.69,16.92,4.62,4.62,6.15,0.0,March
2020-03,National,PARIS MONTPARNASSE,ANGOULEME,128.0,195,17,,141,3.3666666666666667,2.5166666666666666,,18,21.633333333333333,3.6333333333333333,,10,29.283333333333335,3,0,11.11,16.67,11.11,27.78,22.22,11.11,March
2020-03,National,PARIS MONTPARNASSE,ST MALO,155.0,61,8,,42,4.283333333333333,3.2666666666666666,,6,52.3,6.083333333333333,,4,72.88333333333334,4,2,50.0,16.67,16.67,0.0,16.67,0.0,March
2020-03,National,PARIS NORD,DOUAI,71.0,84,12,,71,1.8833333333333333,1.85,,0,12.233333333333333,3.0833333333333335,,2,35.96666666666667,0,0,0.0,25.0,25.0,25.0,25.0,0.0,March
2020-03,National,DOUAI,PARIS NORD,83.0,89,11,,0,2.4833333333333334,2.35,,0,11.35,3.183333333333333,,0,30.416666666666668,1,0,10.53,36.84,42.11,5.26,5.26,0.0,March
2020-03,National,MARSEILLE ST CHARLES,LILLE,283.0,109,9,,42,5.916666666666667,2.183333333333333,,19,38.2,58.46666666666667,,19,38.2,8,3,,,,,,,March
2020-03,National,TOURCOING,BORDEAUX ST JEAN,301.0,14,1,,5,9.816666666666666,3.7666666666666666,,3,37.63333333333333,11.35,,3,37.63333333333333,1,1,,,,,,,March
2020-03,National,PARIS LYON,AIX EN PROVENCE TGV,0.0,254,16,,90,6.9,30.616666666666667,,25,38.35,4.983333333333333,,0,38.35,12,4,,,,,,,March
2020-03,National,PARIS LYON,BELLEGARDE vAIN),163.0,162,15,,74,5.183333333333334,2.4333333333333336,,0,29.633333333333333,0.0,,22,34.333333333333336,9,4,,,,,,,March
2020-03,National,PARIS LYON,GRENOBLE,185.0,132,10,,44,3.966666666666667,1.15,,14,34.28333333333333,3.75,,14,34.28333333333333,5,2,7.14,35.71,14.29,28.57,14.29,0.0,March
2020-03,National,PARIS LYON,LE CREUSOT MONTCEAU MONTCHANIN,80.0,135,10,,60,2.7,1.0333333333333334,,12,22.816666666666666,2.1333333333333333,,5,42.03333333333333,2,0,8.33,33.33,8.33,25.0,8.33,16.67,March
2020-03,National,PARIS LYON,MONTPELLIER,211.0,125,10,,45,0.0,1.3666666666666667,,8,45.416666666666664,4.316666666666666,,8,45.416666666666664,5,2,,,,,,,March
2020-03,National,MONTPELLIER,PARIS LYON,209.0,142,0,,110,5.133333333333334,4.266666666666667,,17,38.416666666666664,5.4,,17,38.416666666666664,7,4,41.18,5.88,17.65,29.41,0.0,5.88,March
2020-03,National,NICE VILLE,PARIS LYON,0.0,99,8,,67,3.65,2.6,,8,57.733333333333334,6.25,,8,57.733333333333334,5,0,,,,,,,March
2020-03,National,PARIS LYON,NIMES,182.0,125,10,,45,4.2,0.0,,8,44.016666666666666,0.0,,8,44.016666666666666,4,2,0.0,50.0,0.0,50.0,0.0,0.0,March
2020-03,,NIMES,PARIS LYON,181.0,143,11,,102,5.633333333333333,4.283333333333333,,18,36.833333333333336,5.316666666666666,,17,38.416666666666664,7,4,,,,,,,March
2020-03,National,PARIS LYON,TOULON,247.0,119,11,,42,7.466666666666667,2.6166666666666667,,16,45.95,9.4,,0,0.0,11,3,25.0,50.0,0.0,18.75,6.25,0.0,March
2020-03,National,LYON PART DIEU,MARSEILLE ST CHARLES,0.0,250,23,,181,7.683333333333334,6.083333333333333,,29,0.0,7.166666666666667,,29,48.983333333333334,16,6,24.14,27.59,10.34,13.79,13.79,10.34,March
2020-03,National,MONTPELLIER,LYON PART DIEU,115.0,97,9,,0,3.5166666666666666,0.0,,8,24.066666666666666,3.0833333333333335,,6,28.05,0,0,12.5,37.5,12.5,25.0,12.5,0.0,March
2020-03,International,PARIS LYON,GENEVE,187.0,151,9,,73,4.666666666666667,2.2333333333333334,,46,31.116666666666667,58.46666666666667,,0,31.116666666666667,0,5,0.0,79.55,9.09,6.82,2.27,2.27,March
2020-03,International,GENEVE,PARIS LYON,193.0,153,10,,143,5.433333333333334,5.433333333333334,,29,38.016666666666666,8.666666666666666,,24,42.916666666666664,18,3,,,,,,,March
2020-03,International,LAUSANNE,PARIS LYON,212.0,114,9,,91,2.95,2.5,,13,49.833333333333336,6.416666666666667,,12,0.0,11,3,15.38,69.23,0.0,7.69,0.0,7.69,March
2020-03,International,PARIS LYON,BARCELONA,312.0,36,2,,17,0.0,3.1,,2,0.0,3.283333333333333,,2,29.916666666666668,1,0,,,,,,,March
2020-03,National,PARIS MONTPARNASSE,LE MANS,0.0,326,29,,235,4.066666666666666,3.1,,69,14.516666666666667,58.46666666666667,,18,31.1,4,2,,,,,,,March
2020-03,National,ST MALO,PARIS MONTPARNASSE,158.0,50,4,,40,1.5166666666666666,1.25,,4,14.683333333333334,58.46666666666667,,1,20.216666666666665,0,0,,,,,,,March
2020-03,National,ST PIERRE DES CORPS,PARIS MONTPARNASSE,62.0,268,28,,194,2.8166666666666664,2.2333333333333334,,0,14.95,3.6666666666666665,,18,25.916666666666668,6,0,11.9,35.71,30.95,9.52,7.14,4.76,March
2020-03,National,LYON PART DIEU,RENNES,235.0,51,4,,31,3.8833333333333333,2.5,,5,33.516666666666666,5.75,,5,33.516666666666666,2,0,20.0,80.0,0.0,0.0,0.0,0.0,March
2020-03,National,PARIS EST,REIMS,46.0,148,14,,126,2.9166666666666665,2.716666666666667,,17,21.366666666666667,2.9833333333333334,,7,36.416666666666664,3,1,31.25,6.25,25.0,31.25,6.25,0.0,March
2020-03,National,REIMS,PARIS EST,46.0,163,20,,97,1.3,0.8333333333333334,,25,15.083333333333334,3.9166666666666665,,0,346.46666666666664,2,2,16.67,20.83,29.17,25.0,8.33,0.0,March
2020-03,National,LILLE,MARSEILLE ST CHARLES,298.0,117,12,,53,4.716666666666667,2.216666666666667,,20,0.0,11.0,,20,53.016666666666666,10,4,10.0,45.0,10.0,20.0,10.0,5.0,March
2020-03,National,MARSEILLE ST CHARLES,TOURCOING,295.0,17,2,,4,1.4166666666666667,0.0,,0,0.0,2.6666666666666665,,0,0.0,0,0,,,,,,,March
2020-03,National,LYON PART DIEU,MARNE LA VALLEE,107.0,160,18,,120,5.066666666666666,4.25,,31,25.083333333333332,0.0,,0,32.166666666666664,9,2,,,,,,,March
2020-03,National,PARIS LYON,CHAMBERY CHALLES LES EAUX,184.0,138,21,,56,6.6,2.9,,17,35.166666666666664,5.916666666666667,,13,0.0,6,3,,,,,,,March
2020-03,National,PARIS LYON,DIJON VILLE,97.0,251,26,,113,4.35,30.616666666666667,,18,35.233333333333334,0.0,,15,40.083333333333336,9,4,,,,,,,March
2020-03,National,PERPIGNAN,PARIS LYON,311.0,110,9,,39,3.066666666666667,0.9666666666666667,,11,28.116666666666667,3.5833333333333335,,11,28.116666666666667,3,0,63.64,0.0,27.27,0.0,0.0,9.09,March
2020-03,National,PARIS LYON,SAINT ETIENNE CHATEAUCREUX,170.0,63,4,,32,0.0,0.7,,0,27.633333333333333,4.683333333333334,,5,30.266666666666666,1,0,,,,,,,March
2020-03,International,FRANCFORT,PARIS EST,207.0,92,9,,75,3.8333333333333335,3.45,,18,36.65,10.933333333333334,,15,41.516666666666666,9,2,50.0,0.0,44.44,0.0,5.56,0.0,March
2020-03,International,PARIS EST,STUTTGART,181.0,78,6,,57,2.216666666666667,1.4,,12,32.53333333333333,7.783333333333333,,12,32.53333333333333,3,1,,,,,,,March
2020-03,National,NANTES,PAMIS MONTPARNASSE,140.0,363,37,,174,4.35,2.1,,89,32.166666666666664,9.566666666666666,,68,38.3,42,9,,,,,,,March
2020-03,National,PARIS MONTPARNASSE,QUIMPER,220.0,146,17,,96,2.8166666666666664,1.9333333333333333,,15,26.8,4.3,,15,26.8,5,0,,,,,,,March
2020-03,National,PARIS MONTPARNASSE,RENNES,98.0,432,0,,0,0.0,30.616666666666667,,65,23.683333333333334,4.716666666666667,,0,33.45,12,3,,,,,,,March
2020-03,National,NANTES,STRASBOURG,325.0,16,2,,13,1.5,1.35,,6,61.583333333333336,27.483333333333334,,0,61.583333333333336,6,2,60.0,20.0,0.0,20.0,0.0,0.0,March
2020-03,National,DUNKERQUE,PARIS NORD,136.0,101,14,,4,1.5,0.06666666666666667,,14,13.75,3.8333333333333335,,3,20.85,0,0,,,,,,,March
2020-03,National,LILLE,PARIS NORD,72.0,386,39,,213,3.4,1.9333333333333333,,0,12.333333333333334,3.95,,17,26.633333333333333,5,0,7.14,48.81,20.24,7.14,11.9,4.76,March
2020-03,National,BESANCON FRANCHE COMTE TGV,PARPS LYON,132.0,121,12,,81,3.066666666666667,2.1166666666666667,,8,35.81666666666667,2.15,,6,43.56666666666667,0,2,37.5,50.0,0.0,0.0,12.5,0.0,March
2020-03,National,PARIS LYON,MARSEILLE ST CHARLES,201.0,338,22,,122,4.466666666666667,1.4333333333333333,,0,36.35,3.9833333333333334,,24,36.35,10,3,,,,,,,March
2020-03,,MARSEILLE ST CHARLES,PARIS LYON,201.0,303,20,,0,3.8333333333333335,1.0833333333333333,,17,41.516666666666666,2.6166666666666667,,17,41.516666666666666,11,3,,,,,,,March
2020-03,National,PARIS LYON,MULHOUSE VILLE,168.0,194,13,,94,3.8833333333333333,1.8833333333333333,,33,25.933333333333334,5.966666666666667,,27,28.916666666666668,7,3,,,,,,,March
2020-03,National,PARIS LYON,VALENCE ALIXAN TGV,135.0,193,15,,89,4.0,1.8166666666666667,,17,37.983333333333334,4.2,,12,48.766666666666666,7,2,,,,,,,March
2020-03,National,VALENCE ALIXAN TGV,PARIS LYON,134.0,208,0,,147,4.266666666666667,3.2,,27,30.4,4.366666666666666,,0,34.53333333333333,10,4,,,,,,,March
2020-03,International,PARIS EST,FRANCFORT,210.0,93,0,,64,4.016666666666667,2.85,,0,33.333333333333336,15.383333333333333,,26,38.0,0,4,,,,,,,March
2020-03,International,PARIS LYON,ITALIE,375.0,51,4,,20,4.433333333333334,1.6,,4,66.21666666666667,5.366666666666666,,4,66.21666666666667,2,2,,,,,,,March
2020-03,International,PARIS LYON,LAUSANNE,199.0,102,7,,44,6.416666666666667,0.0,,24,0.0,0.0,,0,0.0,13,0,,,,,,,March
2020-03,National,PARIS MONTPARNASSE,BREST,220.0,160,17,,114,2.9333333333333336,2.216666666666667,,16,38.18333333333333,5.183333333333334,,16,38.18333333333333,10,1,,,,,,,March
2020-03,,PARIS MONTPARNASSE,ST PIERRE DES CORPS,61.0,288,30,,198,3.3666666666666667,2.45,,41,17.066666666666666,3.033333333333333,,15,31.8,6,1,,,,,,,March
2020-03,National,TOULOUSE MATABIAU,PARIS MONTPARNASSE,271.0,94,9,,44,13.983333333333333,6.95,,9,35.7,6.866666666666667,,9,43.3,6,3,44.44,33.33,0.0,22.22,0.0,0.0,March
2020-03,National,LYON PART DIEU,LILLE,189.0,134,15,,102,5.583333333333333,4.75,,25,27.483333333333334,0.0,,21,30.2,6,1,,,,,,,March
2020-03,National,AVIGNON TGV,PARIS LYON,167.0,253,16,,111,5.1,2.1166666666666667,,23,32.15,2.7333333333333334,,17,346.46666666666664,12,3,17.39,39.13,13.04,21.74,8.7,0.0,March
2020-03,National,PARIS LYON,BESANCON FRANCHE COMTE TGV,129.0,107,0,,50,0.75,0.2833333333333333,,11,19.633333333333333,3.65,,4,31.85,1,0,,,,,,,March
2020-03,National,MACON LOCHE,PARIS LYON,96.0,148,18,,119,0.0,7.133333333333334,,29,31.166666666666668,7.35,,21,38.85,14,3,11.54,34.62,30.77,15.38,7.69,0.0,March
2020-03,National,BORDEAUX ST JEAN,PARIS MONTPARNASSE,142.0,519,49,,192,6.766666666666667,2.533333333333333,,81,28.85,6.166666666666667,,0,34.983333333333334,20,7,25.32,40.51,10.13,12.66,8.86,2.53,March
2020-03,National,LA ROCHELLE VILLE,PARIS MONTPARNASUE,165.0,131,12,,62,1.8833333333333333,0.9833333333333333,,15,20.316666666666666,3.7333333333333334,,0,27.45,2,0,,,,,,,March
2020-03,National,LE MANS,PARIS MONTPARNASSE,56.0,306,25,,227,5.483333333333333,4.383333333333334,,101,16.5,6.45,,40,27.683333333333334,13,3,,,,,,,March
2020-03,National,POITIERS,PARIS MONTPARNASSE,93.0,253,25,,115,5.166666666666667,2.3166666666666664,,59,345.31666666666666,5.016666666666667,,25,24.55,4,0,12.28,49.12,19.3,5.26,8.77,5.26,March
2020-03,National,PARIS EST,NANCY,96.0,192,24,,158,4.466666666666667,4.183333333333334,,18,345.31666666666666,6.433333333333334,,13,74.88333333333334,9,5,,,,,,,March
2020-03,National,PARIS NORD,DUNKERQUE,131.0,101,14,,86,2.75,2.716666666666667,,5,47.2,2.4166666666666665,,4,55.5,0,1,60.0,0.0,0.0,40.0,0.0,0.0,March
2020-03,National,ANNECY,PAHIS LYON,227.0,82,8,,8,3.4166666666666665,30.616666666666667,,9,35.46666666666667,6.266666666666667,,9,35.46666666666667,0,1,14.29,42.86,28.57,0.0,0.0,14.29,March
2020-03,National,CHAMBERY CHALLES LES EAUX,PARIS LYON,187.0,137,18,,86,6.816666666666666,4.816666666666666,,23,34.03333333333333,0.0,,0,46.166666666666664,10,5,,,,,,,March
2020-03,National,LYON PART DIEU,PARIS LYON,120.0,403,31,,258,3.9,2.65,,48,34.31666666666667,4.6,,0,44.483333333333334,0,5,,,,,,,March
2020-03,National,PARIS LYON,MACON LOCHE,95.0,147,16,,78,2.7666666666666666,0.0,,11,23.666666666666668,3.9833333333333334,,7,33.56666666666667,2,2,,,,,,,March
2020-03,National,MULHOUSE VILLE,PARIS LYON,170.0,200,12,,148,3.65,2.8166666666666664,,18,27.283333333333335,2.2,,13,346.46666666666664,5,1,,,,,,,March
2020-03,National,MARSEILLE ST CHARLES,LYON PART DIEU,0.0,242,21,,116,3.716666666666667,1.7333333333333334,,14,26.3,2.15,,12,346.46666666666664,5,1,21.43,14.29,14.29,42.86,0.0,7.14,March
2020-03,International,STUTTGART,PARIS EST,173.0,68,7,,60,118.28333333333333,8.566666666666666,,17,29.716666666666665,10.216666666666667,,13,36.06666666666667,7,1,,,,,,,March
2020-03,International,ITALIE,PARIS LYON,386.0,53,3,,42,5.483333333333333,4.566666666666666,,0,345.31666666666666,7.416666666666667,,7,37.25,4,1,,,,,,,March
2020-03,International,PARIS LYON,ZURICH,219.0,113,7,,0,0.0,3.183333333333333,,29,31.65,11.55,,29,34.61666666666667,15,3,,,,,,,March
2020-03,International,ZURICH,PARIS LYON,213.0,129,0,,0,3.35,3.3166666666666664,,13,30.05,3.9333333333333336,,13,346.46666666666664,5,1,0.0,7.69,23.08,15.38,15.38,38.46,March
2020-04,National,LAVAL,PARIS MONTPARNASSE,71.0,31,15,,10,13.716666666666667,0.0,,0,22.833333333333332,14.65,,3,346.46666666666664,2,1,,,,,,,April
2020-04,National,ST PIERRE DES CORPS,PARIS MONTPARNASSE,49.0,37,29,,8,0.0,11.15,,8,24.783333333333335,24.783333333333335,,6,30.4,3,0,0.0,,0.0,0.0,0.0,0.0,April
2020-04,National,VANNES,PARIS MONTPARNASSE,166.0,29,16,,5,16.116666666666667,6.2,,5,24.866666666666667,12.95,,0,42.21666666666667,1,1,20.0,60.0,0.0,0.0,20.0,0.0,April
2020-04,National,PARIS EST,NANCY,96.0,49,22,,24,1.1166666666666667,0.9666666666666667,,0,0.0,-0.8833333333333333,,0,0.0,0,0,,,,,,,April
2020-04,National,PARIS EST,REIMS,46.0,66,0,,47,1.2,1.0833333333333333,,1,13.666666666666666,0.43333333333333335,,0,0.0,0,0,,,,,,,April
2020-04,National,LYON PART DIEU,LILLE,193.0,43,16,,21,2.45,1.8666666666666667,,1,43.35,-6.3,,1,43.35,1,0,0.0,,0.0,0.0,0.0,0.0,April
2020-04,National,PARIS LYON,MARSEILLE ST CHARLES,190.0,41,23,,4,5.883333333333333,0.85,,0,0.0,3.4,,0,0.0,0,0,,,,,,,April
2020-04,,NIMES,PARIS LYON,179.0,34,13,,19,8.55,7.716666666666667,,9,18.45,9.1,,5,23.0,0,0,11.11,44.44,0.0,11.11,0.0,33.33,April
2020-04,National,LYON PART DIEU,MARSEILLE ST CHARLES,108.0,40,24,,14,1.0,0.85,,0,20.416666666666668,-0.5666666666666667,,0,20.416666666666668,0,0,0.0,0.0,0.0,0.0,0.0,,April
2020-04,International,ZURICH,PARIS LYON,381.0,9,7,,1,16.116666666666667,7.616666666666667,,0,11.25,22.816666666666666,,0,34.4,0,0,0.0,,0.0,0.0,0.0,0.0,April
2020-04,International,PARIS LYON,BARCELONA,208.0,21,2,,0,0.6,-0.16666666666666663,,1,31.766666666666666,1.3166666666666667,,1,31.766666666666666,1,0,,,,,,,April
2020-04,National,LE MANS,PARIS MONTPARNASSE,55.0,76,24,,42,2.7,2.1333333333333333,,52,10.883333333333333,0.0,,10,17.433333333333334,0,0,,,,,,,April
2020-04,National,PARIS MONTPARNASSE,POITIERS,86.0,47,32,,0,4.783333333333333,4.066666666666666,,9,24.816666666666666,15.1,,7,346.46666666666664,2,0,11.11,88.89,0.0,0.0,0.0,0.0,April
2020-04,National,PARIS MONTPARNASSE,RENNES,105.0,108,59,,41,7.083333333333333,5.866666666666667,,23,13.266666666666667,12.966666666666667,,12,346.46666666666664,2,2,15.79,78.95,0.0,0.0,0.0,5.26,April
2020-04,National,PARIS NORD,ARRAS,56.0,86,0,,42,1.6666666666666665,1.4833333333333334,,9,9.516666666666667,1.7833333333333332,,1,20.016666666666666,0,0,22.22,66.67,0.0,11.11,0.0,0.0,April
2020-04,National,AIX EN PROVENCE TGV,PARIS LYON,186.0,22,17,,5,12.183333333333334,12.183333333333334,,2,23.966666666666665,14.95,,2,23.966666666666665,0,0,,,,,,,April
2020-04,National,PARIS LYON,BESANCON FRANCHE COMTE TGV,130.0,21,12,,0,8.2,1.2333333333333334,,1,10.866666666666667,0.0,,0,0.0,0,0,0.0,0.0,0.0,0.0,,0.0,April
2020-04,National,PARIS LYON,MONTPELLIER,0.0,30,11,,4,0.6,-0.16666666666666663,,1,31.766666666666666,1.3166666666666667,,1,346.46666666666664,1,0,0.0,,0.0,0.0,0.0,0.0,April
2020-04,National,PARIS LYON,MULHOUSE VILLE,173.0,34,15,,6,2.8666666666666667,0.4166666666666667,,10,29.233333333333334,16.05,,10,29.233333333333334,4,0,,,,,,,April
2020-04,National,MULHOUSE VILLE,PARIS LYON,184.0,39,12,,24,11.983333333333333,30.616666666666667,,6,24.533333333333335,7.033333333333333,,6,24.533333333333335,2,0,,,,,,,April
2020-04,International,PARIS EST,STUTTGART,143.0,10,6,,4,0.0,0.9,,0,0.0,1.0666666666666667,,0,0.0,0,0,,,,,,,April
2020-04,National,ANGERS SAINT LAUD,PARIS MONTPARNASSE,105.0,81,28,,46,2.5666666666666664,2.2,,26,0.0,0.0,,0,18.9,1,0,0.0,,0.0,0.0,0.0,0.0,April
2020-04,National,ANGOULEME,PARIS MONTPARNASSE,118.0,39,14,,15,1.65,0.85,,18,18.3,15.333333333333334,,7,28.2,3,0,,,,,,,April
2020-04,National,BORDEAUX ST JEAN,PARIS NONTPARNASSE,152.0,107,51,,0,0.0,0.95,,0,345.31666666666666,17.783333333333335,,28,0.0,5,0,2.7,97.3,0.0,0.0,0.0,0.0,April
2020-04,National,PARIS MONTPARNASSE,LE MANS,54.0,60,29,,28,0.0,0.0,,31,15.0,15.0,,13,21.783333333333335,1,0,6.67,93.33,0.0,0.0,0.0,0.0,April
2020-04,National,QUIMPER,PARIS MONTPARNASSE,233.0,28,14,,7,9.65,4.816666666666666,,3,47.45,16.233333333333334,,3,47.45,2,1,,,,,,,April
2020-04,National,RENNES,PARIS MONTPARNASSE,101.0,89,49,,20,5.933333333333334,0.0,,19,345.31666666666666,12.05,,0,33.88333333333333,2,1,,,,,,,April
2020-04,National,TOULOUSE MATABIAU,PARIS MONTPARNASSE,264.0,35,9,,20,1.95,30.616666666666667,,16,21.333333333333332,17.166666666666668,,16,21.333333333333332,2,0,6.25,93.75,0.0,0.0,0.0,0.0,April
2020-04,National,REIMS,PARIS EST,46.0,24,20,,1,0.45,0.05,,0,0.0,0.9,,0,0.0,0,0,,,,,,,April
2020-04,,LILLE,PARIS NORD,0.0,84,41,,35,1.3833333333333333,1.0833333333333333,,8,12.866666666666667,3.2,,2,21.616666666666667,0,0,12.5,87.5,0.0,0.0,0.0,0.0,April
2020-04,National,LYON PART DIEU,PARIS LYON,124.0,86,29,,52,118.28333333333333,4.866666666666667,,13,19.533333333333335,5.916666666666667,,8,24.166666666666668,2,0,,,,,,,April
2020-04,National,PARIS LYON,MACON LOCHE,111.0,36,12,,0,3.8166666666666664,0.05,,1,345.31666666666666,3.1666666666666665,,1,24.116666666666667,0,0,,,,,,,April
2020-04,National,PARIS MONTPARNASSE,ANGOULEME,138.0,31,16,,13,4.783333333333333,4.066666666666666,,2,26.466666666666665,5.7,,2,26.466666666666665,0,0,,,,,,,April
2020-04,National,POITIERS,PARIS MONTPARNASSE,77.0,50,25,,19,2.6666666666666665,1.9,,24,0.0,15.3,,7,28.2,3,0,0.0,,0.0,0.0,0.0,0.0,April
2020-04,National,PARIS MONTPARNASSE,ST VIERRE DES CORPS,58.0,37,30,,7,5.066666666666666,5.066666666666666,,6,12.3,11.2,,1,23.766666666666666,0,0,,,,,,,April
2020-04,National,PARIS MONTPARNASSE,TOULOUSE MATABIAU,251.0,29,9,,20,0.0,6.8,,8,0.0,12.383333333333333,,8,0.0,1,0,,,,,,,April
2020-04,National,PARIS EST,METZ,83.0,46,23,,21,0.6166666666666667,0.5166666666666667,,0,0.0,-1.1333333333333333,,0,0.0,0,0,,,,,,,April
2020-04,National,METZ,PARIS EST,88.0,44,20,,19,0.4666666666666667,0.3333333333333333,,0,19.05,3.3666666666666667,,2,19.05,0,0,0.0,0.0,,0.0,0.0,0.0,April
2020-04,National,NANCY,PARIS EST,0.0,27,22,,5,1.1666666666666667,1.1666666666666667,,1,5.266666666666667,0.0,,0,0.0,0,0,,,,,,,April
2020-04,National,LILLE,LYON PART DIEU,176.0,42,19,,16,0.0,0.6,,2,15.616666666666667,2.1,,2,15.616666666666667,0,0,0.0,,0.0,0.0,0.0,0.0,April
2020-04,National,AVIGNON TGV,PARIS LYON,164.0,49,21,,17,4.433333333333334,2.5,,6,16.116666666666667,3.9,,0,23.966666666666665,0,0,0.0,50.0,0.0,0.0,0.0,50.0,April
2020-04,National,DIJON VILLE,PARIS LYON,102.0,50,22,,0,14.816666666666666,13.7,,9,20.566666666666666,7.183333333333334,,6,24.533333333333335,2,0,0.0,44.44,0.0,22.22,11.11,22.22,April
2020-04,National,PARIS LYON,LE CREUSOT MONTCEAU MONTCHANIN,88.0,42,8,,0,0.0,-0.06666666666666665,,2,7.316666666666666,-1.9166666666666667,,0,0.0,0,0,,,,,,,April
2020-04,National,PARIS LYON,LYON PART DIEU,132.0,75,28,,11,3.55,30.616666666666667,,4,14.616666666666667,3.4833333333333334,,1,21.616666666666667,0,0,0.0,0.0,0.0,0.0,0.0,,April
2020-04,,PARIS LYON,VALENCE ALIXAN TGV,132.0,34,16,,4,0.6,-0.15000000000000002,,0,0.0,2.05,,0,0.0,0,0,,,,,,,April
2020-04,National,MARSEILLE ST CHARLES,LYON PART DIEU,0.0,39,0,,6,0.0,-0.033333333333333326,,0,0.0,3.9,,0,0.0,0,0,,,,,,,April
2020-04,,MONTPELLIER,LYON PART DIEU,113.0,28,10,,17,2.7666666666666666,2.5833333333333335,,0,0.0,4.4,,0,0.0,0,0,,,,,,,April
2020-04,National,PARIS MONTPARNASSE,BORDEAUX ST JEAN,153.0,92,55,,35,7.183333333333334,6.75,,20,22.666666666666668,15.25,,15,346.46666666666664,3,0,,,,,,,April
2020-04,National,PARIS MONTPARNASSE,LAVAL,73.0,35,0,,13,6.533333333333333,4.616666666666667,,14,12.9,10.516666666666667,,0,25.8,1,0,7.14,92.86,0.0,0.0,0.0,0.0,April
2020-04,National,PARIS MONTPARNASSE,NANTES,144.0,67,34,,31,7.65,7.166666666666667,,14,0.0,9.583333333333334,,9,21.0,0,0,7.14,92.86,0.0,0.0,0.0,0.0,April
2020-04,National,PARIS EST,STRASBOURG,0.0,40,35,,5,1.25,1.25,,3,38.45,23.966666666666665,,3,0.0,3,0,,,,,,,April
2020-04,National,STRASBOURG,PARIS EST,172.0,41,0,,0,10.516666666666667,10.516666666666667,,0,38.81666666666667,83.38333333333334,,4,83.38333333333334,0,2,0.0,,0.0,0.0,0.0,0.0,April
2020-04,National,PARIS LYON,DIJON VILLE,97.0,46,26,,6,0.0,0.35,,3,12.95,58.46666666666667,,0,0.0,0,0,0.0,0.0,0.0,0.0,33.33,66.67,April
2020-04,National,MONTPELLIER,PARIS LYON,207.0,34,13,,21,7.85,7.85,,4,345.31666666666666,6.966666666666667,,4,346.46666666666664,0,0,,,,,,,April
2020-04,National,PARIS LYON,NIMES,178.0,30,11,,4,118.28333333333333,-0.16666666666666663,,2,24.9,4.833333333333333,,1,35.55,0,0,0.0,,0.0,0.0,0.0,0.0,April
2020-04,,STUTTGART,PARIS EST,106.0,8,7,,1,4.416666666666667,4.416666666666667,,1,61.81666666666667,61.81666666666667,,1,61.81666666666667,1,1,,,,,,,April
